Theatre Name,Venue Code,booking-url,Datetime,Session ID,Availability,Sold tickets,Total tickets,Show Gross
Alankar (Pratap Theatre): Langer House,PTTH,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PTTH&ssid=22183&format=json,202301111100,22183,A,0,354,0.0
Alankar (Pratap Theatre): Langer House,PTTH,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PTTH&ssid=22184&format=json,202301111400,22184,A,0,354,0.0
Alankar (Pratap Theatre): Langer House,PTTH,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PTTH&ssid=22185&format=json,202301111800,22185,A,0,354,0.0
Alankar (Pratap Theatre): Langer House,PTTH,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PTTH&ssid=22186&format=json,202301112100,22186,A,0,354,0.0
AMB Cinemas: Gachibowli,AMBH,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=AMBH&ssid=47421&format=json,202301111040,47421,A,133,308,39895.0
AMB Cinemas: Gachibowli,AMBH,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=AMBH&ssid=47420&format=json,202301111340,47420,A,95,308,28685.0
AMB Cinemas: Gachibowli,AMBH,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=AMBH&ssid=47419&format=json,202301111635,47419,A,112,308,33700.0
AMB Cinemas: Gachibowli,AMBH,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=AMBH&ssid=47422&format=json,202301111935,47422,A,171,308,51105.0
AMB Cinemas: Gachibowli,AMBH,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=AMBH&ssid=47423&format=json,202301112230,47423,A,164,308,49040.0
Aradhana Theatre: Hyderabad,ARTH,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=ARTH&ssid=1256&format=json,202301111100,1256,A,0,660,0.0
Aradhana Theatre: Hyderabad,ARTH,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=ARTH&ssid=1257&format=json,202301111400,1257,A,0,660,0.0
Aradhana Theatre: Hyderabad,ARTH,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=ARTH&ssid=1258&format=json,202301111800,1258,A,0,660,0.0
Aradhana Theatre: Hyderabad,ARTH,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=ARTH&ssid=1259&format=json,202301112100,1259,A,0,660,0.0
Asian Cineplanet Multiplex: Kompally,CPHY,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=CPHY&ssid=42739&format=json,202301111045,42739,A,97,690,24250.0
Asian Cineplanet Multiplex: Kompally,CPHY,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=CPHY&ssid=42740&format=json,202301111340,42740,A,87,690,21750.0
Asian Cineplanet Multiplex: Kompally,CPHY,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=CPHY&ssid=42741&format=json,202301111635,42741,A,88,690,22000.0
Asian Cineplanet Multiplex: Kompally,CPHY,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=CPHY&ssid=42742&format=json,202301111925,42742,A,105,690,26250.0
Asian Cineplanet Multiplex: Kompally,CPHY,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=CPHY&ssid=42743&format=json,202301112220,42743,A,26,689,6500.0
Asian CineSquare Multiplex: Uppal,AHMH,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=AHMH&ssid=50555&format=json,202301111040,50555,A,86,496,18150.0
Asian CineSquare Multiplex: Uppal,AHMH,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=AHMH&ssid=50556&format=json,202301111335,50556,A,84,496,17750.0
Asian CineSquare Multiplex: Uppal,AHMH,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=AHMH&ssid=50557&format=json,202301111630,50557,A,79,496,16750.0
Asian CineSquare Multiplex: Uppal,AHMH,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=AHMH&ssid=50558&format=json,202301111925,50558,A,83,496,17550.0
Asian CineSquare Multiplex: Uppal,AHMH,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=AHMH&ssid=50559&format=json,202301112220,50559,A,89,496,18750.0
Asian Ganga 4K: Dilsukhnagar,ASGN,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=ASGN&ssid=17235&format=json,202301111100,17235,A,388,760,58995.0
Asian Ganga 4K: Dilsukhnagar,ASGN,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=ASGN&ssid=17236&format=json,202301111400,17236,A,373,760,56695.0
Asian Ganga 4K: Dilsukhnagar,ASGN,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=ASGN&ssid=17237&format=json,202301111800,17237,A,371,760,56475.0
Asian Ganga 4K: Dilsukhnagar,ASGN,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=ASGN&ssid=17238&format=json,202301112100,17238,A,375,760,57175.0
Asian Lakshmikala Cinepride: Moosapet,ACPM,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=ACPM&ssid=46392&format=json,202301111115,46392,A,191,945,25500.0
Asian Lakshmikala Cinepride: Moosapet,ACPM,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=ACPM&ssid=46393&format=json,202301111440,46393,A,161,945,23500.0
Asian Lakshmikala Cinepride: Moosapet,ACPM,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=ACPM&ssid=46394&format=json,202301111815,46394,A,159,945,23000.0
Asian Lakshmikala Cinepride: Moosapet,ACPM,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=ACPM&ssid=46395&format=json,202301112140,46395,A,193,945,26500.0
Asian M Cube Mall: Attapur,AMCA,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=AMCA&ssid=39517&format=json,202301111040,39517,A,16,356,4000.0
Asian M Cube Mall: Attapur,AMCA,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=AMCA&ssid=39518&format=json,202301111335,39518,A,12,356,3000.0
Asian M Cube Mall: Attapur,AMCA,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=AMCA&ssid=39519&format=json,202301111630,39519,A,12,356,3000.0
Asian M Cube Mall: Attapur,AMCA,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=AMCA&ssid=39520&format=json,202301111925,39520,A,17,356,4250.0
Asian M Cube Mall: Attapur,AMCA,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=AMCA&ssid=39521&format=json,202301112220,39521,A,13,356,3250.0
"Asian Mukta Cinemas A2: MJR Square, Narapally",MJRM,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=MJRM&ssid=17166&format=json,202301111055,17166,A,4,383,800.0
"Asian Mukta Cinemas A2: MJR Square, Narapally",MJRM,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=MJRM&ssid=17167&format=json,202301111350,17167,A,2,383,400.0
"Asian Mukta Cinemas A2: MJR Square, Narapally",MJRM,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=MJRM&ssid=17168&format=json,202301111645,17168,A,9,383,1800.0
"Asian Mukta Cinemas A2: MJR Square, Narapally",MJRM,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=MJRM&ssid=17169&format=json,202301111940,17169,A,2,383,400.0
"Asian Mukta Cinemas A2: MJR Square, Narapally",MJRM,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=MJRM&ssid=17170&format=json,202301112235,17170,A,0,383,0.0
Asian Mukund Cinema: Medchal,AMCM,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=AMCM&ssid=6110&format=json,202301111100,6110,A,120,539,13640.0
Asian Mukund Cinema: Medchal,AMCM,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=AMCM&ssid=6111&format=json,202301111400,6111,A,120,539,13600.0
Asian Mukund Cinema: Medchal,AMCM,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=AMCM&ssid=6112&format=json,202301111800,6112,A,85,539,9350.0
Asian Mukund Cinema: Medchal,AMCM,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=AMCM&ssid=6113&format=json,202301112100,6113,A,128,539,14600.0
Asian Radhika Multiplex: ECIL,ARMH,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=ARMH&ssid=30752&format=json,202301111335,30752,A,50,341,12500.0
Asian Radhika Multiplex: ECIL,ARMH,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=ARMH&ssid=30753&format=json,202301111920,30753,A,51,341,12750.0
Asian Sha & Shahensha: Chintal,ACHI,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=ACHI&ssid=19159&format=json,202301111115,19159,A,351,716,54470.0
Asian Sha & Shahensha: Chintal,ACHI,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=ACHI&ssid=19160&format=json,202301111430,19160,A,346,716,53790.0
Asian Sha & Shahensha: Chintal,ACHI,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=ACHI&ssid=19161&format=json,202301111815,19161,A,345,716,53615.0
Asian Sha & Shahensha: Chintal,ACHI,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=ACHI&ssid=19162&format=json,202301112130,19162,A,347,716,53965.0
Asian Swapna 70mm: Katedan,ASRS,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=ASRS&ssid=15193&format=json,202301111115,15193,A,258,512,34800.0
Asian Swapna 70mm: Katedan,ASRS,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=ASRS&ssid=15194&format=json,202301111415,15194,A,256,512,34600.0
Asian Swapna 70mm: Katedan,ASRS,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=ASRS&ssid=15195&format=json,202301111800,15195,A,256,512,34600.0
Asian Swapna 70mm: Katedan,ASRS,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=ASRS&ssid=15196&format=json,202301112100,15196,A,256,512,34600.0
Asian Tarakarama Cineplex: Kachiguda,TRHY,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=TRHY&ssid=156&format=json,202301111115,156,A,62,464,11200.0
Asian Tarakarama Cineplex: Kachiguda,TRHY,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=TRHY&ssid=157&format=json,202301111415,157,A,55,464,9725.0
Asian Tarakarama Cineplex: Kachiguda,TRHY,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=TRHY&ssid=158&format=json,202301111800,158,A,53,464,9325.0
Asian Tarakarama Cineplex: Kachiguda,TRHY,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=TRHY&ssid=159&format=json,202301112100,159,A,59,464,10575.0
Bhujanga 70MM: Jeedimetla,BJNG,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=BJNG&ssid=18695&format=json,202301111100,18695,A,5,536,500.0
Bhujanga 70MM: Jeedimetla,BJNG,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=BJNG&ssid=18696&format=json,202301111400,18696,A,0,536,0.0
Bhujanga 70MM: Jeedimetla,BJNG,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=BJNG&ssid=18697&format=json,202301111800,18697,A,4,536,450.0
Bhujanga 70MM: Jeedimetla,BJNG,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=BJNG&ssid=18698&format=json,202301112100,18698,A,2,536,300.0
BR Hitech 70mm: Madhapur,HMHD,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=HMHD&ssid=6355&format=json,202301111100,6355,A,213,696,27950.0
BR Hitech 70mm: Madhapur,HMHD,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=HMHD&ssid=6356&format=json,202301111415,6356,A,169,696,22300.0
BR Hitech 70mm: Madhapur,HMHD,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=HMHD&ssid=6357&format=json,202301111800,6357,A,178,696,23400.0
BR Hitech 70mm: Madhapur,HMHD,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=HMHD&ssid=6358&format=json,202301112115,6358,A,218,696,28250.0
BVK Multiplex Vijayalakshmi: LB Nagar,BKMV,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=BKMV&ssid=29031&format=json,202301111015,29031,A,167,644,33400.0
BVK Multiplex Vijayalakshmi: LB Nagar,BKMV,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=BKMV&ssid=29032&format=json,202301111315,29032,A,148,644,29600.0
BVK Multiplex Vijayalakshmi: LB Nagar,BKMV,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=BKMV&ssid=29033&format=json,202301111615,29033,A,149,644,29950.0
BVK Multiplex Vijayalakshmi: LB Nagar,BKMV,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=BKMV&ssid=29034&format=json,202301111915,29034,A,171,644,34400.0
BVK Multiplex Vijayalakshmi: LB Nagar,BKMV,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=BKMV&ssid=29035&format=json,202301112215,29035,A,152,644,30500.0
Cine Town Indra Nagendra: Karmanghat,INKM,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=INKM&ssid=4316&format=json,202301111800,4316,A,77,576,13035.0
Cine Town Indra Nagendra: Karmanghat,INKM,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=INKM&ssid=4317&format=json,202301112115,4317,A,77,576,13225.0
"Cinepolis: CCPL Mall Malkajgiri, Hyderabad",CPCL,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=CPCL&ssid=68294&format=json,202301111000,68294,A,22,147,6490.0
"Cinepolis: CCPL Mall Malkajgiri, Hyderabad",CPCL,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=CPCL&ssid=68289&format=json,202301111040,68289,A,21,156,6195.0
"Cinepolis: CCPL Mall Malkajgiri, Hyderabad",CPCL,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=CPCL&ssid=68295&format=json,202301111305,68295,A,0,126,0.0
"Cinepolis: CCPL Mall Malkajgiri, Hyderabad",CPCL,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=CPCL&ssid=68290&format=json,202301111345,68290,A,0,135,0.0
"Cinepolis: CCPL Mall Malkajgiri, Hyderabad",CPCL,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=CPCL&ssid=68296&format=json,202301111610,68296,A,0,126,0.0
"Cinepolis: CCPL Mall Malkajgiri, Hyderabad",CPCL,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=CPCL&ssid=68291&format=json,202301111650,68291,A,21,156,6195.0
"Cinepolis: CCPL Mall Malkajgiri, Hyderabad",CPCL,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=CPCL&ssid=68292&format=json,202301111955,68292,A,2,135,590.0
"Cinepolis: CCPL Mall Malkajgiri, Hyderabad",CPCL,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=CPCL&ssid=68298&format=json,202301112220,68298,A,21,147,6195.0
"Cinepolis: DSL Virtue Mall Uppal, Hyderabad",ABCS,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=ABCS&ssid=26179&format=json,202301110940,26179,A,34,209,10745.0
"Cinepolis: DSL Virtue Mall Uppal, Hyderabad",ABCS,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=ABCS&ssid=26169&format=json,202301111010,26169,A,24,245,7080.0
"Cinepolis: DSL Virtue Mall Uppal, Hyderabad",ABCS,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=ABCS&ssid=26174&format=json,202301111100,26174,A,22,245,6655.0
"Cinepolis: DSL Virtue Mall Uppal, Hyderabad",ABCS,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=ABCS&ssid=26175&format=json,202301111245,26175,A,24,209,7410.0
"Cinepolis: DSL Virtue Mall Uppal, Hyderabad",ABCS,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=ABCS&ssid=26170&format=json,202301111310,26170,A,28,221,8700.0
"Cinepolis: DSL Virtue Mall Uppal, Hyderabad",ABCS,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=ABCS&ssid=26171&format=json,202301111610,26171,A,30,221,9180.0
"Cinepolis: DSL Virtue Mall Uppal, Hyderabad",ABCS,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=ABCS&ssid=26176&format=json,202301111645,26176,A,30,226,9290.0
"Cinepolis: DSL Virtue Mall Uppal, Hyderabad",ABCS,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=ABCS&ssid=26180&format=json,202301111835,26180,A,27,191,8350.0
"Cinepolis: DSL Virtue Mall Uppal, Hyderabad",ABCS,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=ABCS&ssid=26172&format=json,202301111910,26172,A,50,245,15080.0
"Cinepolis: DSL Virtue Mall Uppal, Hyderabad",ABCS,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=ABCS&ssid=26177&format=json,202301111950,26177,A,48,245,14710.0
"Cinepolis: DSL Virtue Mall Uppal, Hyderabad",ABCS,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=ABCS&ssid=26181&format=json,202301112140,26181,A,46,209,13900.0
"Cinepolis: DSL Virtue Mall Uppal, Hyderabad",ABCS,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=ABCS&ssid=26173&format=json,202301112210,26173,A,26,221,8000.0
"Cinepolis: DSL Virtue Mall Uppal, Hyderabad",ABCS,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=ABCS&ssid=26178&format=json,202301112250,26178,A,45,245,13660.0
"Cinepolis: Sudha Cinemas, Hyderabad",STHD,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=STHD&ssid=38457&format=json,202301111000,38457,A,27,267,7965.0
"Cinepolis: Sudha Cinemas, Hyderabad",STHD,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=STHD&ssid=38462&format=json,202301111040,38462,A,24,220,7080.0
"Cinepolis: Sudha Cinemas, Hyderabad",STHD,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=STHD&ssid=38458&format=json,202301111305,38458,A,27,267,7965.0
"Cinepolis: Sudha Cinemas, Hyderabad",STHD,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=STHD&ssid=38463&format=json,202301111345,38463,A,24,220,7080.0
"Cinepolis: Sudha Cinemas, Hyderabad",STHD,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=STHD&ssid=38459&format=json,202301111610,38459,A,27,267,7965.0
"Cinepolis: Sudha Cinemas, Hyderabad",STHD,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=STHD&ssid=38464&format=json,202301111650,38464,A,24,220,7080.0
"Cinepolis: Sudha Cinemas, Hyderabad",STHD,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=STHD&ssid=38460&format=json,202301111915,38460,A,27,267,7965.0
"Cinepolis: Sudha Cinemas, Hyderabad",STHD,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=STHD&ssid=38465&format=json,202301111955,38465,A,24,220,7080.0
"Cinepolis: Sudha Cinemas, Hyderabad",STHD,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=STHD&ssid=38461&format=json,202301112220,38461,A,27,267,7965.0
"Cinepolis: Sudha Cinemas, Hyderabad",STHD,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=STHD&ssid=38466&format=json,202301112300,38466,A,24,220,7080.0
Devi 70MM 4K Laser & Dolby Atmos: RTC X Roads,DVRR,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=DVRR&ssid=18520&format=json,202301111100,18520,A,170,1031,20955.0
Devi 70MM 4K Laser & Dolby Atmos: RTC X Roads,DVRR,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=DVRR&ssid=18521&format=json,202301111415,18521,A,48,1031,5435.0
Devi 70MM 4K Laser & Dolby Atmos: RTC X Roads,DVRR,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=DVRR&ssid=18522&format=json,202301111745,18522,A,16,1031,2495.0
Devi 70MM 4K Laser & Dolby Atmos: RTC X Roads,DVRR,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=DVRR&ssid=18523&format=json,202301112115,18523,A,60,1031,7305.0
Ganesh 70MM: Shamshabad,GNHB,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=GNHB&ssid=3729&format=json,202301111115,3729,A,90,666,8620.0
Ganesh 70MM: Shamshabad,GNHB,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=GNHB&ssid=3730&format=json,202301111415,3730,A,84,666,8080.0
Ganesh 70MM: Shamshabad,GNHB,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=GNHB&ssid=3731&format=json,202301111800,3731,A,85,666,8190.0
Ganesh 70MM: Shamshabad,GNHB,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=GNHB&ssid=3732&format=json,202301112100,3732,A,91,666,8730.0
Gokul 70MM: Erragadda,GOKU,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=GOKU&ssid=2250&format=json,202301111115,2250,A,54,981,3450.0
Gokul 70MM: Erragadda,GOKU,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=GOKU&ssid=2251&format=json,202301111415,2251,A,12,981,1400.0
Gokul 70MM: Erragadda,GOKU,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=GOKU&ssid=2252&format=json,202301111815,2252,A,13,981,950.0
Gokul 70MM: Erragadda,GOKU,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=GOKU&ssid=2253&format=json,202301112115,2253,A,36,981,2950.0
"GPR Multiplex: Nizampet, Hyderabad",GPRH,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=GPRH&ssid=8444&format=json,202301111030,8444,A,71,230,21605.0
"GPR Multiplex: Nizampet, Hyderabad",GPRH,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=GPRH&ssid=8445&format=json,202301111330,8445,A,47,230,14525.0
"GPR Multiplex: Nizampet, Hyderabad",GPRH,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=GPRH&ssid=8446&format=json,202301111630,8446,A,54,230,16590.0
"GPR Multiplex: Nizampet, Hyderabad",GPRH,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=GPRH&ssid=8447&format=json,202301111930,8447,A,103,230,31045.0
"GPR Multiplex: Nizampet, Hyderabad",GPRH,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=GPRH&ssid=8448&format=json,202301112230,8448,A,74,230,22490.0
"INOX: GSM Mall, Hyderabad",IGMH,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=IGMH&ssid=32667&format=json,202301110940,32667,A,24,403,7465.0
"INOX: GSM Mall, Hyderabad",IGMH,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=IGMH&ssid=32677&format=json,202301111050,32677,A,11,192,3520.0
"INOX: GSM Mall, Hyderabad",IGMH,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=IGMH&ssid=32668&format=json,202301111245,32668,A,18,403,5640.0
"INOX: GSM Mall, Hyderabad",IGMH,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=IGMH&ssid=32678&format=json,202301111355,32678,A,10,192,3225.0
"INOX: GSM Mall, Hyderabad",IGMH,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=IGMH&ssid=32669&format=json,202301111550,32669,A,17,403,5345.0
"INOX: GSM Mall, Hyderabad",IGMH,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=IGMH&ssid=32679&format=json,202301111650,32679,A,10,192,3225.0
"INOX: GSM Mall, Hyderabad",IGMH,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=IGMH&ssid=32670&format=json,202301111855,32670,A,19,403,5935.0
"INOX: GSM Mall, Hyderabad",IGMH,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=IGMH&ssid=32680&format=json,202301111950,32680,A,12,192,3815.0
"INOX: GSM Mall, Hyderabad",IGMH,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=IGMH&ssid=32671&format=json,202301112200,32671,A,17,403,5345.0
"INOX: GSM Mall, Hyderabad",IGMH,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=IGMH&ssid=32681&format=json,202301112250,32681,A,10,192,3225.0
"INOX: GVK One, Banjara Hills",INHY,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=INHY&ssid=92621&format=json,202301111040,92621,A,0,239,0.0
"INOX: GVK One, Banjara Hills",INHY,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=INHY&ssid=92630&format=json,202301111140,92630,A,24,212,7300.0
"INOX: GVK One, Banjara Hills",INHY,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=INHY&ssid=92622&format=json,202301111340,92622,A,2,239,700.0
"INOX: GVK One, Banjara Hills",INHY,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=INHY&ssid=92631&format=json,202301111440,92631,A,0,188,0.0
"INOX: GVK One, Banjara Hills",INHY,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=INHY&ssid=92623&format=json,202301111640,92623,A,32,239,9660.0
"INOX: GVK One, Banjara Hills",INHY,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=INHY&ssid=92624&format=json,202301111940,92624,A,34,239,10360.0
"INOX: GVK One, Banjara Hills",INHY,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=INHY&ssid=92625&format=json,202301112240,92625,A,34,239,10360.0
